job_id,job_title,company,location,job_description,experience,education,salary,job_type,clean_tokens,lemmas,clean_text,stems
100158,Financial Analyst,Solstice Pharma,"Boston, MA, USA",We are seeking a talented Financial Analyst who is passionate about delivering results. Responsibilities include: build financial models to support budgeting and forecasting; use SQL to extract and analyze financial data from internal systems; prepare monthly financial reporting and variance analysis. Requirements: familiarity with SQL and Power BI for financial reporting; understanding of GAAP and risk analysis principles. This is a great opportunity to make an impact in a fast-paced environment.,Junior (1-3 years),Master's Degree in Business Administration (MBA),"USD 45,000-75,000",Internship,"['seeking', 'talented', 'financial', 'analyst', 'passionate', 'delivering', 'results', 'responsibilities', 'include', 'build', 'financial', 'models', 'support', 'budgeting', 'forecasting', 'use', 'sql', 'extract', 'analyze', 'financial', 'data', 'internal', 'systems', 'prepare', 'monthly', 'financial', 'reporting', 'variance', 'analysis', 'requirements', 'familiarity', 'sql', 'power', 'bi', 'financial', 'reporting', 'understanding', 'gaap', 'risk', 'analysis', 'principles', 'great', 'opportunity', 'impact', 'fast', 'paced', 'environment']","['seek', 'talented', 'financial', 'analyst', 'passionate', 'deliver', 'result', 'responsibility', 'include', 'build', 'financial', 'model', 'support', 'budgeting', 'forecasting', 'use', 'sql', 'extract', 'analyze', 'financial', 'datum', 'internal', 'system', 'prepare', 'monthly', 'financial', 'reporting', 'variance', 'analysis', 'requirement', 'familiarity', 'sql', 'power', 'bi', 'financial', 'reporting', 'understanding', 'gaap', 'risk', 'analysis', 'principle', 'great', 'opportunity', 'impact', 'fast', 'pace', 'environment']",seek talented financial analyst passionate deliver result responsibility include build financial model support budgeting forecasting use sql extract analyze financial datum internal system prepare monthly financial reporting variance analysis requirement familiarity sql power bi financial reporting understanding gaap risk analysis principle great opportunity impact fast pace environment,"['seek', 'talent', 'financi', 'analyst', 'passion', 'deliv', 'result', 'respons', 'includ', 'build', 'financi', 'model', 'support', 'budget', 'forecast', 'use', 'sql', 'extract', 'analyz', 'financi', 'data', 'internal', 'system', 'prepar', 'month', 'financi', 'report', 'varianc', 'analysi', 'requir', 'familiar', 'sql', 'power', 'bi', 'financi', 'report', 'understand', 'gaap', 'risk', 'analysi', 'principl', 'great', 'opportun', 'impact', 'fast', 'pace', 'environ']"
100159,DevOps Engineer,Vertex Financial Services,"Amsterdam, Netherlands",We are looking for a motivated DevOps Engineer to join our growing team. Responsibilities include: set up monitoring and alerting to ensure system reliability; build and maintain CI/CD pipelines with Jenkins; manage cloud infrastructure on AWS using Terraform. Requirements: strong experience with AWS and infrastructure-as-code tools like Terraform; experience building CI/CD pipelines and automation scripts in Python. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),Master's Degree in Business Administration (MBA),"USD 110,000-160,000",Full-time,"['looking', 'motivated', 'devops', 'engineer', 'join', 'growing', 'team', 'responsibilities', 'include', 'set', 'monitoring', 'alerting', 'ensure', 'system', 'reliability', 'build', 'maintain', 'ci', 'cd', 'pipelines', 'jenkins', 'manage', 'cloud', 'infrastructure', 'aws', 'terraform', 'requirements', 'strong', 'experience', 'aws', 'infrastructure', 'code', 'tools', 'like', 'terraform', 'experience', 'building', 'ci', 'cd', 'pipelines', 'automation', 'scripts', 'python', 'role', 'offers', 'competitive', 'benefits', 'flexible', 'work', 'culture']","['look', 'motivated', 'devops', 'engineer', 'join', 'grow', 'team', 'responsibility', 'include', 'set', 'monitoring', 'alert', 'ensure', 'system', 'reliability', 'build', 'maintain', 'ci', 'cd', 'pipeline', 'jenkin', 'manage', 'cloud', 'infrastructure', 'aws', 'terraform', 'requirement', 'strong', 'experience', 'aw', 'infrastructure', 'code', 'tool', 'like', 'terraform', 'experience', 'build', 'ci', 'cd', 'pipeline', 'automation', 'script', 'python', 'role', 'offer', 'competitive', 'benefit', 'flexible', 'work', 'culture']",look motivated devops engineer join grow team responsibility include set monitoring alert ensure system reliability build maintain ci cd pipeline jenkin manage cloud infrastructure aws terraform requirement strong experience aw infrastructure code tool like terraform experience build ci cd pipeline automation script python role offer competitive benefit flexible work culture,"['look', 'motiv', 'devop', 'engin', 'join', 'grow', 'team', 'respons', 'includ', 'set', 'monitor', 'alert', 'ensur', 'system', 'reliabl', 'build', 'maintain', 'ci', 'cd', 'pipelin', 'jenkin', 'manag', 'cloud', 'infrastructur', 'aw', 'terraform', 'requir', 'strong', 'experi', 'aw', 'infrastructur', 'code', 'tool', 'like', 'terraform', 'experi', 'build', 'ci', 'cd', 'pipelin', 'autom', 'script', 'python', 'role', 'offer', 'competit', 'benefit', 'flexibl', 'work', 'cultur']"
100160,Supply Chain Coordinator,Northgate Logistics,"Bengaluru, Karnataka, India",Our company is hiring an experienced Supply Chain Coordinator to support key initiatives. Responsibilities include: coordinate inventory management and shipment tracking across warehouses; work with SAP to manage procurement and vendor management processes; identify opportunities for process improvement and cost analysis. Requirements: experience with vendor management and procurement; hands-on knowledge of SAP or similar ERP systems. This role offers competitive benefits and a flexible work culture.,Mid level (3-5 years),Diploma or equivalent professional certification,"USD 75,000-110,000",Full-time,"['company', 'hiring', 'experienced', 'supply', 'chain', 'coordinator', 'support', 'key', 'initiatives', 'responsibilities', 'include', 'coordinate', 'inventory', 'management', 'shipment', 'tracking', 'warehouses', 'work', 'sap', 'manage', 'procurement', 'vendor', 'management', 'processes', 'identify', 'opportunities', 'process', 'improvement', 'cost', 'analysis', 'requirements', 'experience', 'vendor', 'management', 'procurement', 'hands', 'knowledge', 'sap', 'similar', 'erp', 'systems', 'role', 'offers', 'competitive', 'benefits', 'flexible', 'work', 'culture']","['company', 'hire', 'experienced', 'supply', 'chain', 'coordinator', 'support', 'key', 'initiative', 'responsibility', 'include', 'coordinate', 'inventory', 'management', 'shipment', 'tracking', 'warehouse', 'work', 'sap', 'manage', 'procurement', 'vendor', 'management', 'process', 'identify', 'opportunity', 'process', 'improvement', 'cost', 'analysis', 'requirement', 'experience', 'vendor', 'management', 'procurement', 'hand', 'knowledge', 'sap', 'similar', 'erp', 'system', 'role', 'offer', 'competitive', 'benefit', 'flexible', 'work', 'culture']",company hire experienced supply chain coordinator support key initiative responsibility include coordinate inventory management shipment tracking warehouse work sap manage procurement vendor management process identify opportunity process improvement cost analysis requirement experience vendor management procurement hand knowledge sap similar erp system role offer competitive benefit flexible work culture,"['compani', 'hire', 'experienc', 'suppli', 'chain', 'coordin', 'support', 'key', 'initi', 'respons', 'includ', 'coordin', 'inventori', 'manag', 'shipment', 'track', 'warehous', 'work', 'sap', 'manag', 'procur', 'vendor', 'manag', 'process', 'identifi', 'opportun', 'process', 'improv', 'cost', 'analysi', 'requir', 'experi', 'vendor', 'manag', 'procur', 'hand', 'knowledg', 'sap', 'similar', 'erp', 'system', 'role', 'offer', 'competit', 'benefit', 'flexibl', 'work', 'cultur']"
100161,Digital Marketing Specialist,Prism Media Group,"Chicago, IL, USA",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; create engaging content for email marketing and social media channels; plan and execute SEO strategies to improve organic search rankings. Requirements: proven experience with SEO and Google Analytics; hands-on experience running PPC advertising campaigns. This is a great opportunity to make an impact in a fast-paced environment.,Entry level (0-1 years),Master's Degree,"GBP 45,000-75,000",Full-time,"['looking', 'motivated', 'digital', 'marketing', 'specialist', 'join', 'growing', 'team', 'responsibilities', 'include', 'manage', 'paid', 'advertising', 'campaigns', 'google', 'ads', 'social', 'media', 'create', 'engaging', 'content', 'email', 'marketing', 'social', 'media', 'channels', 'plan', 'execute', 'seo', 'strategies', 'improve', 'organic', 'search', 'rankings', 'requirements', 'proven', 'experience', 'seo', 'google', 'analytics', 'hands', 'experience', 'running', 'ppc', 'advertising', 'campaigns', 'great', 'opportunity', 'impact', 'fast', 'paced', 'environment']","['look', 'motivated', 'digital', 'marketing', 'specialist', 'join', 'grow', 'team', 'responsibility', 'include', 'manage', 'pay', 'advertising', 'campaign', 'google', 'ads', 'social', 'medium', 'create', 'engage', 'content', 'email', 'marketing', 'social', 'medium', 'channel', 'plan', 'execute', 'seo', 'strategy', 'improve', 'organic', 'search', 'ranking', 'requirement', 'prove', 'experience', 'seo', 'google', 'analytics', 'hand', 'experience', 'run', 'ppc', 'advertising', 'campaign', 'great', 'opportunity', 'impact', 'fast', 'pace', 'environment']",look motivated digital marketing specialist join grow team responsibility include manage pay advertising campaign google ads social medium create engage content email marketing social medium channel plan execute seo strategy improve organic search ranking requirement prove experience seo google analytics hand experience run ppc advertising campaign great opportunity impact fast pace environment,"['look', 'motiv', 'digit', 'market', 'specialist', 'join', 'grow', 'team', 'respons', 'includ', 'manag', 'paid', 'advertis', 'campaign', 'googl', 'ad', 'social', 'media', 'creat', 'engag', 'content', 'email', 'market', 'social', 'media', 'channel', 'plan', 'execut', 'seo', 'strategi', 'improv', 'organic', 'search', 'rank', 'requir', 'proven', 'experi', 'seo', 'googl', 'analyt', 'hand', 'experi', 'run', 'ppc', 'advertis', 'campaign', 'great', 'opportun', 'impact', 'fast', 'pace', 'environ']"
100162,Frontend Developer,Nova Payments Inc,"Chicago, IL, USA","We are looking for a motivated Frontend Developer to join our growing team. Responsibilities include: manage application state using Redux; optimize bundle size and performance using Webpack; translate Figma designs into pixel-perfect HTML and CSS. Requirements: experience collaborating with designers using tools like Figma; strong command of JavaScript, HTML, and CSS. This is a great opportunity to make an impact in a fast-paced environment.",Entry level (0-1 years),Master's Degree in Business Administration (MBA),"EUR 35,000-55,000",Contract,"['looking', 'motivated', 'frontend', 'developer', 'join', 'growing', 'team', 'responsibilities', 'include', 'manage', 'application', 'state', 'redux', 'optimize', 'bundle', 'size', 'performance', 'webpack', 'translate', 'figma', 'designs', 'pixel', 'perfect', 'html', 'css', 'requirements', 'experience', 'collaborating', 'designers', 'tools', 'like', 'figma', 'strong', 'command', 'javascript', 'html', 'css', 'great', 'opportunity', 'impact', 'fast', 'paced', 'environment']","['look', 'motivated', 'frontend', 'developer', 'join', 'grow', 'team', 'responsibility', 'include', 'manage', 'application', 'state', 'redux', 'optimize', 'bundle', 'size', 'performance', 'webpack', 'translate', 'figma', 'design', 'pixel', 'perfect', 'html', 'css', 'requirement', 'experience', 'collaborate', 'designer', 'tool', 'like', 'figma', 'strong', 'command', 'javascript', 'html', 'css', 'great', 'opportunity', 'impact', 'fast', 'pace', 'environment']",look motivated frontend developer join grow team responsibility include manage application state redux optimize bundle size performance webpack translate figma design pixel perfect html css requirement experience collaborate designer tool like figma strong command javascript html css great opportunity impact fast pace environment,"['look', 'motiv', 'frontend', 'develop', 'join', 'grow', 'team', 'respons', 'includ', 'manag', 'applic', 'state', 'redux', 'optim', 'bundl', 'size', 'perform', 'webpack', 'translat', 'figma', 'design', 'pixel', 'perfect', 'html', 'css', 'requir', 'experi', 'collabor', 'design', 'tool', 'like', 'figma', 'strong', 'command', 'javascript', 'html', 'css', 'great', 'opportun', 'impact', 'fast', 'pace', 'environ']"
100163,Digital Marketing Specialist,Vertex Financial Services,"Hyderabad, Telangana, India",We are seeking a talented Digital Marketing Specialist who is passionate about delivering results. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; plan and execute SEO strategies to improve organic search rankings; analyze campaign performance using Google Analytics. Requirements: strong copywriting skills for content and email marketing; hands-on experience running PPC advertising campaigns. This role offers competitive benefits and a flexible work culture.,Executive (12+ years),Diploma or equivalent professional certification,"EUR 55,000-90,000",Full-time,"['seeking', 'talented', 'digital', 'marketing', 'specialist', 'passionate', 'delivering', 'results', 'responsibilities', 'include', 'manage', 'paid', 'advertising', 'campaigns', 'google', 'ads', 'social', 'media', 'plan', 'execute', 'seo', 'strategies', 'improve', 'organic', 'search', 'rankings', 'analyze', 'campaign', 'performance', 'google', 'analytics', 'requirements', 'strong', 'copywriting', 'skills', 'content', 'email', 'marketing', 'hands', 'experience', 'running', 'ppc', 'advertising', 'campaigns', 'role', 'offers', 'competitive', 'benefits', 'flexible', 'work', 'culture']","['seek', 'talented', 'digital', 'marketing', 'specialist', 'passionate', 'deliver', 'result', 'responsibility', 'include', 'manage', 'pay', 'advertising', 'campaign', 'google', 'ads', 'social', 'medium', 'plan', 'execute', 'seo', 'strategy', 'improve', 'organic', 'search', 'ranking', 'analyze', 'campaign', 'performance', 'google', 'analytics', 'requirement', 'strong', 'copywriting', 'skill', 'content', 'email', 'marketing', 'hand', 'experience', 'run', 'ppc', 'advertising', 'campaign', 'role', 'offer', 'competitive', 'benefit', 'flexible', 'work', 'culture']",seek talented digital marketing specialist passionate deliver result responsibility include manage pay advertising campaign google ads social medium plan execute seo strategy improve organic search ranking analyze campaign performance google analytics requirement strong copywriting skill content email marketing hand experience run ppc advertising campaign role offer competitive benefit flexible work culture,"['seek', 'talent', 'digit', 'market', 'specialist', 'passion', 'deliv', 'result', 'respons', 'includ', 'manag', 'paid', 'advertis', 'campaign', 'googl', 'ad', 'social', 'media', 'plan', 'execut', 'seo', 'strategi', 'improv', 'organic', 'search', 'rank', 'analyz', 'campaign', 'perform', 'googl', 'analyt', 'requir', 'strong', 'copywrit', 'skill', 'content', 'email', 'market', 'hand', 'experi', 'run', 'ppc', 'advertis', 'campaign', 'role', 'offer', 'competit', 'benefit', 'flexibl', 'work', 'cultur']"
100164,Frontend Developer,Delta Freight Solutions,"Sydney, Australia","Join us as a Frontend Developer and help drive our team's success. Responsibilities include: build responsive, accessible user interfaces using React and TypeScript; translate Figma designs into pixel-perfect HTML and CSS; optimize bundle size and performance using Webpack. Requirements: experience collaborating with designers using tools like Figma; hands-on experience with React and modern frontend tooling. This role offers competitive benefits and a flexible work culture.",Senior (5-8 years),"Master's Degree in Data Science, Statistics, or related field","USD 75,000-110,000",Contract,"['join', 'frontend', 'developer', 'help', 'drive', 'team', 'success', 'responsibilities', 'include', 'build', 'responsive', 'accessible', 'user', 'interfaces', 'react', 'typescript', 'translate', 'figma', 'designs', 'pixel', 'perfect', 'html', 'css', 'optimize', 'bundle', 'size', 'performance', 'webpack', 'requirements', 'experience', 'collaborating', 'designers', 'tools', 'like', 'figma', 'hands', 'experience', 'react', 'modern', 'frontend', 'tooling', 'role', 'offers', 'competitive', 'benefits', 'flexible', 'work', 'culture']","['join', 'frontend', 'developer', 'help', 'drive', 'team', 'success', 'responsibility', 'include', 'build', 'responsive', 'accessible', 'user', 'interface', 'react', 'typescript', 'translate', 'figma', 'design', 'pixel', 'perfect', 'html', 'css', 'optimize', 'bundle', 'size', 'performance', 'webpack', 'requirement', 'experience', 'collaborate', 'designer', 'tool', 'like', 'figma', 'hand', 'experience', 'react', 'modern', 'frontend', 'tooling', 'role', 'offer', 'competitive', 'benefit', 'flexible', 'work', 'culture']",join frontend developer help drive team success responsibility include build responsive accessible user interface react typescript translate figma design pixel perfect html css optimize bundle size performance webpack requirement experience collaborate designer tool like figma hand experience react modern frontend tooling role offer competitive benefit flexible work culture,"['join', 'frontend', 'develop', 'help', 'drive', 'team', 'success', 'respons', 'includ', 'build', 'respons', 'access', 'user', 'interfac', 'react', 'typescript', 'translat', 'figma', 'design', 'pixel', 'perfect', 'html', 'css', 'optim', 'bundl', 'size', 'perform', 'webpack', 'requir', 'experi', 'collabor', 'design', 'tool', 'like', 'figma', 'hand', 'experi', 'react', 'modern', 'frontend', 'tool', 'role', 'offer', 'competit', 'benefit', 'flexibl', 'work', 'cultur']"
100165,Data Scientist,Skyline Software Labs,"London, United Kingdom","We are looking for a motivated Data Scientist to join our growing team. Responsibilities include: design and evaluate A/B tests to measure product impact; create dashboards and visualizations to communicate findings to stakeholders; collaborate with engineering teams to productionize models using TensorFlow or PyTorch. Requirements: hands-on experience with pandas, scikit-learn, and statistical modeling techniques; strong proficiency in Python and SQL. We offer a collaborative environment and opportunities for professional growth.",Mid level (3-5 years),"Master's Degree in Data Science, Statistics, or related field","INR 400,000-800,000",Full-time,"['looking', 'motivated', 'data', 'scientist', 'join', 'growing', 'team', 'responsibilities', 'include', 'design', 'evaluate', 'b', 'tests', 'measure', 'product', 'impact', 'create', 'dashboards', 'visualizations', 'communicate', 'findings', 'stakeholders', 'collaborate', 'engineering', 'teams', 'productionize', 'models', 'tensorflow', 'pytorch', 'requirements', 'hands', 'experience', 'pandas', 'scikit', 'learn', 'statistical', 'modeling', 'techniques', 'strong', 'proficiency', 'python', 'sql', 'offer', 'collaborative', 'environment', 'opportunities', 'professional', 'growth']","['look', 'motivated', 'data', 'scientist', 'join', 'grow', 'team', 'responsibility', 'include', 'design', 'evaluate', 'b', 'test', 'measure', 'product', 'impact', 'create', 'dashboard', 'visualization', 'communicate', 'finding', 'stakeholder', 'collaborate', 'engineering', 'team', 'productionize', 'model', 'tensorflow', 'pytorch', 'requirement', 'hand', 'experience', 'panda', 'scikit', 'learn', 'statistical', 'modeling', 'technique', 'strong', 'proficiency', 'python', 'sql', 'offer', 'collaborative', 'environment', 'opportunity', 'professional', 'growth']",look motivated data scientist join grow team responsibility include design evaluate b test measure product impact create dashboard visualization communicate finding stakeholder collaborate engineering team productionize model tensorflow pytorch requirement hand experience panda scikit learn statistical modeling technique strong proficiency python sql offer collaborative environment opportunity professional growth,"['look', 'motiv', 'data', 'scientist', 'join', 'grow', 'team', 'respons', 'includ', 'design', 'evalu', 'b', 'test', 'measur', 'product', 'impact', 'creat', 'dashboard', 'visual', 'communic', 'find', 'stakehold', 'collabor', 'engin', 'team', 'production', 'model', 'tensorflow', 'pytorch', 'requir', 'hand', 'experi', 'panda', 'scikit', 'learn', 'statist', 'model', 'techniqu', 'strong', 'profici', 'python', 'sql', 'offer', 'collabor', 'environ', 'opportun', 'profession', 'growth']"
100166,Product Manager,Harbor & Co,"Delhi, India",We are seeking a talented Product Manager who is passionate about delivering results. Responsibilities include: run A/B tests to validate product hypotheses; work with engineering and design teams in an Agile environment using Jira; own the product roadmap and prioritize features based on user research. Requirements: familiarity with Agile methodologies and tools like Jira; excellent stakeholder management and cross-functional leadership abilities. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),Master's Degree in Business Administration (MBA),"USD 75,000-110,000",Full-time,"['seeking', 'talented', 'product', 'manager', 'passionate', 'delivering', 'results', 'responsibilities', 'include', 'run', 'b', 'tests', 'validate', 'product', 'hypotheses', 'work', 'engineering', 'design', 'teams', 'agile', 'environment', 'jira', 'product', 'roadmap', 'prioritize', 'features', 'based', 'user', 'research', 'requirements', 'familiarity', 'agile', 'methodologies', 'tools', 'like', 'jira', 'excellent', 'stakeholder', 'management', 'cross', 'functional', 'leadership', 'abilities', 'role', 'offers', 'competitive', 'benefits', 'flexible', 'work', 'culture']","['seek', 'talented', 'product', 'manager', 'passionate', 'deliver', 'result', 'responsibility', 'include', 'run', 'b', 'test', 'validate', 'product', 'hypothesis', 'work', 'engineering', 'design', 'team', 'agile', 'environment', 'jira', 'product', 'roadmap', 'prioritize', 'feature', 'base', 'user', 'research', 'requirement', 'familiarity', 'agile', 'methodology', 'tool', 'like', 'jira', 'excellent', 'stakeholder', 'management', 'cross', 'functional', 'leadership', 'ability', 'role', 'offer', 'competitive', 'benefit', 'flexible', 'work', 'culture']",seek talented product manager passionate deliver result responsibility include run b test validate product hypothesis work engineering design team agile environment jira product roadmap prioritize feature base user research requirement familiarity agile methodology tool like jira excellent stakeholder management cross functional leadership ability role offer competitive benefit flexible work culture,"['seek', 'talent', 'product', 'manag', 'passion', 'deliv', 'result', 'respons', 'includ', 'run', 'b', 'test', 'valid', 'product', 'hypothes', 'work', 'engin', 'design', 'team', 'agil', 'environ', 'jira', 'product', 'roadmap', 'priorit', 'featur', 'base', 'user', 'research', 'requir', 'familiar', 'agil', 'methodolog', 'tool', 'like', 'jira', 'excel', 'stakehold', 'manag', 'cross', 'function', 'leadership', 'abil', 'role', 'offer', 'competit', 'benefit', 'flexibl', 'work', 'cultur']"
100167,Product Manager,Falconview Aerospace,"Dubai, UAE",Our company is hiring an experienced Product Manager to support key initiatives. Responsibilities include: work with engineering and design teams in an Agile environment using Jira; own the product roadmap and prioritize features based on user research; run A/B tests to validate product hypotheses. Requirements: excellent stakeholder management and cross-functional leadership abilities; strong data analysis and prioritization skills. We value continuous learning and provide support for career development.,Executive (12+ years),Diploma or equivalent professional certification,"GBP 45,000-75,000",Full-time,"['company', 'hiring', 'experienced', 'product', 'manager', 'support', 'key', 'initiatives', 'responsibilities', 'include', 'work', 'engineering', 'design', 'teams', 'agile', 'environment', 'jira', 'product', 'roadmap', 'prioritize', 'features', 'based', 'user', 'research', 'run', 'b', 'tests', 'validate', 'product', 'hypotheses', 'requirements', 'excellent', 'stakeholder', 'management', 'cross', 'functional', 'leadership', 'abilities', 'strong', 'data', 'analysis', 'prioritization', 'skills', 'value', 'continuous', 'learning', 'provide', 'support', 'career', 'development']","['company', 'hire', 'experienced', 'product', 'manager', 'support', 'key', 'initiative', 'responsibility', 'include', 'work', 'engineering', 'design', 'team', 'agile', 'environment', 'jira', 'product', 'roadmap', 'prioritize', 'feature', 'base', 'user', 'research', 'run', 'b', 'test', 'validate', 'product', 'hypothesis', 'requirement', 'excellent', 'stakeholder', 'management', 'cross', 'functional', 'leadership', 'ability', 'strong', 'datum', 'analysis', 'prioritization', 'skill', 'value', 'continuous', 'learning', 'provide', 'support', 'career', 'development']",company hire experienced product manager support key initiative responsibility include work engineering design team agile environment jira product roadmap prioritize feature base user research run b test validate product hypothesis requirement excellent stakeholder management cross functional leadership ability strong datum analysis prioritization skill value continuous learning provide support career development,"['compani', 'hire', 'experienc', 'product', 'manag', 'support', 'key', 'initi', 'respons', 'includ', 'work', 'engin', 'design', 'team', 'agil', 'environ', 'jira', 'product', 'roadmap', 'priorit', 'featur', 'base', 'user', 'research', 'run', 'b', 'test', 'valid', 'product', 'hypothes', 'requir', 'excel', 'stakehold', 'manag', 'cross', 'function', 'leadership', 'abil', 'strong', 'data', 'analysi', 'priorit', 'skill', 'valu', 'continu', 'learn', 'provid', 'support', 'career', 'develop']"
100168,Backend Software Engineer,Nova Payments Inc,Singapore,"Our company is hiring an experienced Backend Software Engineer to support key initiatives. Responsibilities include: develop and maintain microservices deployed on Kubernetes; write clean, testable code and participate in code reviews using Git; set up CI/CD pipelines to automate testing and deployment. Requirements: understanding of CI/CD pipelines and version control with Git; solid experience with Java and Spring Boot. This role offers competitive benefits and a flexible work culture.",Lead (8-12 years),Master's Degree,"EUR 35,000-55,000",Full-time,"['company', 'hiring', 'experienced', 'backend', 'software', 'engineer', 'support', 'key', 'initiatives', 'responsibilities', 'include', 'develop', 'maintain', 'microservices', 'deployed', 'kubernetes', 'write', 'clean', 'testable', 'code', 'participate', 'code', 'reviews', 'git', 'set', 'ci', 'cd', 'pipelines', 'automate', 'testing', 'deployment', 'requirements', 'understanding', 'ci', 'cd', 'pipelines', 'version', 'control', 'git', 'solid', 'experience', 'java', 'spring', 'boot', 'role', 'offers', 'competitive', 'benefits', 'flexible', 'work', 'culture']","['company', 'hire', 'experienced', 'backend', 'software', 'engineer', 'support', 'key', 'initiative', 'responsibility', 'include', 'develop', 'maintain', 'microservice', 'deploy', 'kubernetes', 'write', 'clean', 'testable', 'code', 'participate', 'code', 'review', 'git', 'set', 'ci', 'cd', 'pipeline', 'automate', 'testing', 'deployment', 'requirement', 'understanding', 'ci', 'cd', 'pipeline', 'version', 'control', 'git', 'solid', 'experience', 'java', 'spring', 'boot', 'role', 'offer', 'competitive', 'benefit', 'flexible', 'work', 'culture']",company hire experienced backend software engineer support key initiative responsibility include develop maintain microservice deploy kubernetes write clean testable code participate code review git set ci cd pipeline automate testing deployment requirement understanding ci cd pipeline version control git solid experience java spring boot role offer competitive benefit flexible work culture,"['compani', 'hire', 'experienc', 'backend', 'softwar', 'engin', 'support', 'key', 'initi', 'respons', 'includ', 'develop', 'maintain', 'microservic', 'deploy', 'kubernet', 'write', 'clean', 'testabl', 'code', 'particip', 'code', 'review', 'git', 'set', 'ci', 'cd', 'pipelin', 'autom', 'test', 'deploy', 'requir', 'understand', 'ci', 'cd', 'pipelin', 'version', 'control', 'git', 'solid', 'experi', 'java', 'spring', 'boot', 'role', 'offer', 'competit', 'benefit', 'flexibl', 'work', 'cultur']"
100169,UX/UI Designer,Pinecrest Energy,"Vancouver, Canada",Join us as a UX/UI Designer and help drive our team's success. Responsibilities include: create wireframes and interactive prototypes using Figma; collaborate with product and engineering teams on interaction design; ensure designs meet accessibility standards. Requirements: strong portfolio demonstrating wireframing and prototyping skills; experience conducting user research and usability testing. This is a great opportunity to make an impact in a fast-paced environment.,Lead (8-12 years),Diploma or equivalent professional certification,"USD 45,000-75,000",Full-time,"['join', 'ux', 'ui', 'designer', 'help', 'drive', 'team', 'success', 'responsibilities', 'include', 'create', 'wireframes', 'interactive', 'prototypes', 'figma', 'collaborate', 'product', 'engineering', 'teams', 'interaction', 'design', 'ensure', 'designs', 'meet', 'accessibility', 'standards', 'requirements', 'strong', 'portfolio', 'demonstrating', 'wireframing', 'prototyping', 'skills', 'experience', 'conducting', 'user', 'research', 'usability', 'testing', 'great', 'opportunity', 'impact', 'fast', 'paced', 'environment']","['join', 'ux', 'ui', 'designer', 'help', 'drive', 'team', 'success', 'responsibility', 'include', 'create', 'wireframe', 'interactive', 'prototype', 'figma', 'collaborate', 'product', 'engineering', 'team', 'interaction', 'design', 'ensure', 'design', 'meet', 'accessibility', 'standard', 'requirement', 'strong', 'portfolio', 'demonstrate', 'wireframing', 'prototyping', 'skill', 'experience', 'conduct', 'user', 'research', 'usability', 'testing', 'great', 'opportunity', 'impact', 'fast', 'pace', 'environment']",join ux ui designer help drive team success responsibility include create wireframe interactive prototype figma collaborate product engineering team interaction design ensure design meet accessibility standard requirement strong portfolio demonstrate wireframing prototyping skill experience conduct user research usability testing great opportunity impact fast pace environment,"['join', 'ux', 'ui', 'design', 'help', 'drive', 'team', 'success', 'respons', 'includ', 'creat', 'wirefram', 'interact', 'prototyp', 'figma', 'collabor', 'product', 'engin', 'team', 'interact', 'design', 'ensur', 'design', 'meet', 'access', 'standard', 'requir', 'strong', 'portfolio', 'demonstr', 'wirefram', 'prototyp', 'skill', 'experi', 'conduct', 'user', 'research', 'usabl', 'test', 'great', 'opportun', 'impact', 'fast', 'pace', 'environ']"
